country,price,rating,size_of_site,total_pitches,caravns,sea,lake,river,mountain,Height,next_city,transport
Lithuania,20.0,5.0,1.2,20.0,Not available,,On,,No,,10,0.5
Germany,25.0,5.0,0.5,5.0,Not available,,,,,,10,1
Germany,20.0,5.0,0.5,18.0,Not available,20,0.3,,No,,15,
Russia,30.0,5.0,0.6,10.0,Not available,35,1.5,1 km,,,,0.3
Poland,14.0,5.0,2,500.0,Not available,On,,,No,200.0,On,0.2
Italy,140.0,5.0,,,Available,13,,,,,17,2.7
Slovenia,23.0,5.0,1.5,30.0,Available,,,,,,1,
Croatia,18.0,5.0,2,14.0,Available,8,,,No,200.0,7,0.5
Denmark,27.0,5.0,3,8.0,Available,3,1,15 km,No,,0.5,0.8
Austria,39.0,5.0,0.8,20.0,Not available,,0.8,,Yes,712.0,5,1
Spain,10.0,5.0,150,112.0,Not available,13,,,,,,
Serbia,18.0,5.0,0.6,20.0,Not available,,On,On site,No,,8,8
Croatia,33.0,5.0,0.33,20.0,Not available,On,,,No,,6,6
Portugal,15.0,5.0,0.5,26.0,Available,1.5,4,1 km,Yes,100.0,6,0.3
Germany,17.0,5.0,,110.0,Not available,,On,,No,,2,1
Italy,27.0,5.0,,23.0,Not available,150,5,2 km,No,88.0,25,5
Croatia,18.0,5.0,1,40.0,Available,On,,,,6.0,5,0.4
Austria,25.0,5.0,0.1,10.0,,,,,,146.0,10,5
Germany,22.0,5.0,1.4,76.0,Not available,,6,0.1 km,No,,0.1,0.5
Germany,24.0,5.0,12,50.0,Not available,,,3 km,No,700.0,35,0.5
Norway,30.0,5.0,25,35.0,,,2,0.12 km,No,,30,On
Romania,20.0,5.0,6.5,,,,On,1 km,Yes,550.0,30,10
Turkey,12.0,5.0,,3.0,Available,86,5,1 km,Yes,940.0,25,1
Croatia,24.0,5.0,0.35,40.0,Not available,On,,,,39.0,1.7,0.1
Croatia,28.0,5.0,,,,0.05,,,No,,,On
Czech Republic,13.0,5.0,,40.0,Not available,,,On site,Yes,400.0,0.6,1
Italy,49.0,5.0,5,50.0,Not available,2,,,No,120.0,2,0.1
Italy,40.0,5.0,2,,Not available,On,,,No,,12,0.5
Italy,15.0,5.0,5,220.0,Available,On,,,No,5.0,0.7,0.1
Italy,31.0,5.0,15,96.0,,0.4,,,No,,20,0.3
Italy,34.0,5.0,1,92.0,Not available,,0.1,,,,,0.2
Italy,29.0,5.0,2,133.0,Not available,On,,,No,,5,On
Italy,35.0,5.0,0.8,25.0,Not available,,,On site,Yes,,3,0.1
Italy,16.0,5.0,2,60.0,Available,,2,0.8 km,Yes,,15,1
Italy,19.0,5.0,16,100.0,Not available,,,On site,Yes,1175.0,35,On
Italy,32.0,5.0,,90.0,,On,,,No,,4,0.9
Italy,20.0,5.0,4,,,,,,No,,,0.1
Italy,44.0,5.0,,,,On,,,No,,,1.5
Italy,16.0,5.0,,,Not available,On,,,,,23,3
Italy,20.0,5.0,2.5,200.0,Not available,0.1,,,,,2,0.5
Italy,21.0,5.0,2,150.0,,,3,On site,Yes,,1,0.3
Italy,44.0,5.0,,,,On,,,No,,,1.5
Italy,16.0,5.0,,,Not available,On,,,,,23,3
Italy,20.0,5.0,2.5,200.0,Not available,0.1,,,,,2,0.5
Italy,21.0,5.0,2,150.0,,,3,On site,Yes,,1,0.3
Italy,18.0,5.0,15,130.0,Not available,,,,Yes,1385.0,30,1
Italy,23.0,5.0,1,82.0,,,,,Yes,,15,0.5
Denmark,26.0,5.0,4,95.0,,0.2,,,No,,,0.2
Denmark,25.0,5.0,1,73.0,,,,,,,14,0.3
Denmark,12.0,5.0,2.8,140.0,Not available,On,,,No,,20,1
Denmark,30.0,5.0,3.2,116.0,Not available,17,1.5,0.3 km,No,,6,0.3
Denmark,32.0,5.0,7,150.0,,On,,,No,,11,0.5
Andorra,14.0,5.0,,40.0,,,,On site,Yes,,12,0.1
Finland,19.0,5.0,20,60.0,,,On,,No,,45,12
Finland,22.0,5.0,5,50.0,,,On,10 km,No,,2.5,1.2
Finland,19.0,5.0,20,60.0,,,On,,No,,45,12
Finland,22.0,5.0,5,50.0,,,On,10 km,No,,2.5,1.2
Finland,22.0,5.0,,30.0,,,On,,No,,84.5,
Great Britain,16.0,5.0,,70.0,,,,1 km,,,1,1
Great Britain,16.0,5.0,,70.0,Not available,,,,,,9,1
Great Britain,22.0,5.0,,,,,,,No,,,
Great Britain,31.0,5.0,,,Not available,,,,No,,4,1
Great Britain,15.0,5.0,15,120.0,,10,,,No,,5,0.7
Great Britain,22.0,5.0,8,70.0,,,8,8 km,No,,6,1
Great Britain,34.0,5.0,1,52.0,,20,,On site,No,,10,10
Great Britain,35.0,5.0,,60.0,Available,On,1.5,,,,15,
Great Britain,25.0,5.0,,,,9,,,No,,,
Great Britain,24.0,5.0,,,,4.7,,,No,,,
Great Britain,35.0,5.0,,60.0,Available,On,1.5,,,,15,
Great Britain,25.0,5.0,,,,9,,,No,,,
Great Britain,24.0,5.0,,,,4.7,,,No,,,
Great Britain,25.0,5.0,3,60.0,,On,,,Yes,,6,On
Great Britain,20.0,5.0,,,,34,,,No,,,
Great Britain,19.0,5.0,,,,,,,No,,,
Great Britain,15.0,5.0,2.6,60.0,Not available,25,4,2 km,,80.0,15,On
Great Britain,30.0,5.0,2,70.0,Not available,8,,,No,,8,8
Great Britain,15.0,5.0,,102.0,,,,,No,,8,0.2
Great Britain,30.0,5.0,9,180.0,,1,,,No,,2,2
Great Britain,25.0,5.0,,100.0,,50,On,,No,,3.5,2
Great Britain,20.0,5.0,,,,30,,,No,,,
Great Britain,21.0,5.0,2,27.0,Not available,2,,,No,,4,1
Great Britain,18.0,5.0,1,55.0,,On,,,No,,On,On
Great Britain,27.0,5.0,,200.0,Not available,1.5,,1.5 km,,100.0,1,0.2
Great Britain,14.0,5.0,50,,Not available,30,,On site,No,,3,On
France,9.0,5.0,,25.0,,,,,Yes,,5,13
France,17.0,5.0,1.2,49.0,Not available,,,,No,,,On
France,13.0,5.0,0.8,50.0,Not available,,,,No,,,1
France,14.0,5.0,,,Not available,,,,Yes,,,
France,24.0,5.0,3,80.0,,,,On site,,75.0,,
France,18.0,5.0,3,98.0,,,,On site,No,,9,2
France,28.0,5.0,7,100.0,Not available,,,0.5 km,No,,10,10
France,23.0,5.0,7,150.0,Not available,,,On site,No,,30,1
France,22.0,5.0,8,60.0,Not available,,,7 km,No,260.0,7,17
France,23.0,5.0,1.7,50.0,Not available,,,1 km,No,,4,4
France,25.0,5.0,9,140.0,Not available,,,1.5 km,No,,6.5,6.5
France,16.0,5.0,2,35.0,,,10,,No,280.0,18,7
France,26.0,5.0,6,99.0,,150,10,On site,No,,,5
France,15.0,5.0,2,50.0,Available,8,9,,,14.0,7,7
France,22.0,5.0,3,59.0,,70,10,3 km,No,,3,On
France,29.0,5.0,,16.0,,0.2,,,,,,
France,16.0,5.0,6.5,150.0,,9,On,,No,,60,12
France,20.0,5.0,9.3,459.0,Not available,6,On,,No,,1,3
France,17.0,5.0,4,35.0,Available,25,16.1,16.5 km,,,13.7,15.8
France,13.0,5.0,1,25.0,,,3,On site,Yes,,,
France,35.0,5.0,8,105.0,,,,,Yes,80.0,7,7
France,40.0,5.0,8,344.0,,,,,,,,
France,27.0,5.0,1,49.0,,,,,Yes,,7,
France,11.0,5.0,1,20.0,,,,,,,16,16
France,17.0,5.0,,,,,,,No,,,On
France,17.0,5.0,,,,,4,,Yes,,,0.5
France,16.0,5.0,,,,,,,Yes,,,
France,17.0,5.0,,,,,,On site,Yes,,,0.2
France,17.0,5.0,3,100.0,,,On,,No,,1.5,
