country,price,rating,size_of_site,total_pitches,caravns,sea,lake,river,mountain,Height,next_city,transport
Germany,29.0,4.0,5.0,120.0,Available,,On,,,,,
Italy,37.0,4.0,8.0,500.0,Not available,0.2,,,No,,18,0.5
Netherlands,31.0,4.0,32.0,565.0,Not available,,On,,No,,20,2
Denmark,26.0,4.0,6.0,250.0,,4,4,,No,,5,1
France,25.0,4.0,5.5,183.0,Not available,,,On site,Yes,550.0,35,2
France,20.0,4.0,4.5,196.0,Not available,1,,,No,,20,5
Italy,36.0,4.0,30.0,55.0,Not available,,,,No,,,1
France,29.0,4.0,3.0,126.0,Not available,,,15 km,No,,,12
Spain,24.0,4.0,2.2,210.0,Not available,0.03,,,No,7.0,25,1
Italy,26.0,4.0,4.0,,,On,,,,,,
France,25.0,4.0,3.0,180.0,,,,On site,No,,1.5,1.5
France,15.0,4.0,15.0,300.0,Not available,2,10,0.1 km,No,,12,1
France,19.0,4.0,7.0,99.0,,,,,,285.0,2,2
France,26.0,4.0,2.7,53.0,Not available,,,0.1 km,No,,7,1.2
Denmark,22.0,4.0,,175.0,,,0.8,,No,,5,0.2
France,17.0,4.0,3.0,138.0,,On,,,No,,,
France,25.0,4.0,5.0,56.0,Not available,,,,,,,
France,24.0,4.0,2.8,130.0,,0.9,,,No,,7,7
France,22.0,4.0,5.0,190.0,Available,,4,,Yes,,15,4
France,20.0,4.0,9.0,235.0,Not available,,,On site,,,,
France,26.0,4.0,1.8,63.0,Not available,,On,0.3 km,No,330.0,16,14
France,18.0,4.0,,300.0,Not available,,,,,,,
Spain,24.0,4.0,7.0,400.0,Not available,0.1,,,,100.0,20,1
Spain,30.0,4.0,27.0,145.0,Not available,On,,,No,,1,1
France,20.0,4.0,2.0,105.0,,0.3,,,No,,5,0.1
Italy,50.0,4.0,3.0,250.0,,3,,,,,2,2
France,11.0,4.0,,85.0,,,,On site,,,12,1.5
France,20.0,4.0,3.0,158.0,Not available,,On,On site,,,1,On
France,18.0,4.0,2.5,79.0,,25,,,No,30.0,5,
France,20.0,4.0,1.5,78.0,,,,,,,,
France,25.0,4.0,3.0,132.0,,3,2.5,2.5 km,No,,2,
France,25.0,4.0,,100.0,Available,,15,,Yes,,20,20
Netherlands,24.0,4.0,5.0,239.0,Not available,,10,,No,,3,0.7
Italy,45.0,4.0,,100.0,Not available,,On,,No,,,
France,17.0,4.0,,90.0,,,1,,,,1,2
France,17.0,4.0,,,,,2,0.1 km,Yes,,,
France,25.0,4.0,4.0,105.0,Not available,,,On site,Yes,750.0,15,15
France,18.0,4.0,6.0,100.0,Not available,,4,,No,,,1
France,32.0,4.0,6.0,180.0,,,,,,,,
France,27.0,4.0,5.0,160.0,Not available,,,On site,No,,15,
France,25.0,4.0,0.07,146.0,,,0.05,,,,,
France,26.0,4.0,6.0,217.0,Not available,,30,On site,No,,1,3
France,19.0,4.0,3.5,160.0,Not available,,,On site,,,0.5,0.5
France,21.0,4.0,2.0,80.0,Not available,80,30,On site,Yes,500.0,35,0.8
France,15.0,4.0,4.0,95.0,Not available,,0.5,0.5 km,No,150.0,1,15
France,25.0,4.0,12.0,150.0,,20,On,5 km,No,,5,5
France,23.0,4.0,3.0,65.0,,,,,,,,
France,23.0,4.0,6.0,297.0,Not available,,5,2 km,Yes,730.0,50,20
France,19.0,4.0,1.0,64.0,,,,On site,Yes,700.0,,
France,25.0,4.0,14.0,265.0,Not available,120,On,On site,Yes,450.0,17,17
France,21.0,4.0,6.5,195.0,,,5,2 km,No,,8,2
France,19.0,4.0,14.0,112.0,Not available,,8,1 km,No,,10,15
Spain,17.0,4.0,,198.0,,1.7,,,,,0.5,1
France,25.0,4.0,9.0,440.0,Not available,0.05,,1.5 km,No,,1.5,25
Czech Republic,17.0,4.0,0.6,20.0,Not available,,10,2 km,Yes,450.0,8,0.5
Denmark,28.0,4.0,2.0,75.0,Not available,2,,,,,7,1
France,32.0,4.0,3.0,70.0,,,,On site,No,,8,8
France,23.0,4.0,2.0,66.0,,,,0.9 km,No,,12,
France,18.0,4.0,5.0,30.0,,200,30,1 km,No,,22,1.5
France,16.0,4.0,,,,,7,1 km,Yes,,,
France,18.0,4.0,,,,,0.7,,,,,
France,38.0,4.0,4.5,160.0,,10,On,,No,,1,30
France,20.0,4.0,8.0,209.0,Not available,,On,On site,No,,1,0.5
France,23.0,4.0,3.5,174.0,Not available,0.4,On,,,,3.5,1
France,21.0,4.0,,120.0,,,On,,No,,22,55
France,19.0,4.0,2.5,67.0,Not available,,35,10 km,Yes,720.0,20,18
France,25.0,4.0,,,,,,1 km,No,,,
France,11.0,4.0,1.2,35.0,Not available,200,4,On site,Yes,1065.0,9,9
France,17.0,4.0,2.0,90.0,,35,,5 km,No,,5,
France,19.0,4.0,2.0,82.0,Not available,18,7,7 km,,,0.5,0.5
France,19.0,4.0,10.0,80.0,Not available,7,On,,No,,,3
France,31.0,4.0,5.2,129.0,,,,,,,,
France,18.0,4.0,4.5,85.0,,,12,On site,Yes,560.0,10,0.4
France,23.0,4.0,3.0,80.0,Not available,,15,10 km,No,350.0,10,10
France,16.0,4.0,2.5,60.0,Not available,350,10,9 km,,,10,10
France,13.0,4.0,5.0,123.0,,150,1,0.02 km,Yes,400.0,40,0.4
France,33.0,4.0,3.5,100.0,,,On,,,,45,6
France,19.0,4.0,7.0,61.0,Not available,60,10,5 km,No,,18,12
France,31.0,4.0,13.0,188.0,,0.6,,,No,,,
France,22.0,4.0,30.0,301.0,,10,0.3,,No,,10,10
France,20.0,4.0,5.0,219.0,Not available,1,,,No,,,
France,19.0,4.0,6.0,160.0,Not available,,,On site,Yes,1200.0,130,0.1
France,18.0,4.0,4.0,134.0,,,0.2,,Yes,800.0,15.7,
France,20.0,4.0,5.5,190.0,,,On,1.5 km,Yes,500.0,15,0.2
France,24.0,4.0,,140.0,,,,On site,No,,5,5
Netherlands,22.0,4.0,16.0,520.0,Not available,7,On,,No,,2,6
Netherlands,41.0,4.0,100.0,785.0,Not available,,On,,No,,15,
Luxembourg,22.0,4.0,,140.0,,,,0.2 km,No,,15,0.3
France,19.0,4.0,1.2,65.0,Not available,2,,,No,39.0,2,4
Denmark,25.0,4.0,3.0,93.0,Available,On,,,,20.0,13,0.3
France,21.0,4.0,2.3,78.0,Not available,80,5,,Yes,504.0,20,0.5
France,26.0,4.0,13.0,195.0,Not available,,,,,,45,
Germany,35.0,4.0,2.4,75.0,Not available,,On,7 km,No,54.0,15,0.5
France,30.0,3.9,7.0,180.0,Available,,0.5,,No,,5,5
France,22.0,3.9,3.5,90.0,Not available,,0.05,,No,300.0,1,0.1
Italy,34.0,3.9,270.0,,,,,,,,15,0.1
Italy,24.0,3.9,7.0,330.0,Not available,On,200,7 km,,,12,0.7
Poland,19.0,3.9,3.5,180.0,Not available,,On,,,,6,6
Denmark,33.0,3.9,10.0,350.0,Available,1,,,No,10.0,15,4
France,39.0,3.9,,140.0,,On,,1 km,No,,4,0.1
Italy,25.0,3.9,5.5,80.0,Not available,,0.4,,Yes,,4,3
France,24.0,3.9,2.5,111.0,Available,,3,,No,,24,
France,17.0,3.9,,,Not available,,,On site,No,,,On
Spain,19.0,3.9,9.0,307.0,Not available,On,,,No,,40,3
Italy,39.0,3.8,6.0,100.0,Not available,,,,No,330.0,2,0.1
Italy,28.0,3.8,,,Not available,0.5,,,No,,,
France,25.0,3.8,10.0,507.0,Not available,0.5,,,No,,15,0.2
France,28.0,3.8,7.0,220.0,,On,,1.5 km,Yes,,0.3,0.3
France,19.0,3.8,7.0,200.0,,,,On site,No,,15,15
France,22.0,3.8,2.5,70.0,Not available,,7,On site,No,400.0,0.5,0.5
Germany,16.0,3.8,6.8,120.0,,,On,,No,,25,4
Spain,21.0,3.8,1.7,144.0,,On,,,No,,25,0.8
Italy,21.0,3.8,11.0,490.0,Not available,On,,,No,,35,1
France,58.0,3.8,,400.0,Not available,On,,,,,,
France,21.0,3.8,8.0,350.0,Not available,,,On site,No,,20,
Italy,34.0,3.8,68.0,401.0,Not available,0.25,,,No,,10,0.5
Italy,22.0,3.8,1.5,88.0,Not available,On,,,No,1.0,3.5,0.3
France,33.0,3.8,7.0,270.0,Available,,,On site,,,15,1
France,19.0,3.8,5.5,371.0,Not available,On,,,No,,8,3
France,27.0,3.8,2.5,100.0,,,1,0.5 km,No,600.0,20,1
France,22.0,3.8,,151.0,Not available,,On,,No,500.0,12,0.2
France,22.0,3.8,12.0,486.0,Not available,On,,,No,10.0,,
Italy,34.0,3.7,18.0,100.0,,,,,,,,
Netherlands,32.0,3.7,,212.0,,25,0.5,,No,,1,0.3
France,33.0,3.7,20.0,388.0,Not available,90,,On site,,,6,4
France,28.0,3.7,16.0,700.0,,2,,,,,2.5,
France,15.0,3.7,30.0,800.0,,,,,No,,,
Denmark,22.0,3.7,3.5,130.0,,12,12,4 km,No,,23,0.3
Denmark,31.0,3.7,11.5,260.0,,On,,,No,,16,4
France,17.0,3.7,2.0,93.0,Not available,12,,,No,42.0,2,0.05
France,28.0,3.7,7.0,,Not available,,5,,No,500.0,25,25
France,19.0,3.7,3.0,60.0,,,,10 km,,300.0,7,5
France,19.0,3.7,7.0,215.0,Not available,80,,On site,Yes,450.0,30,4
France,20.0,3.7,4.0,230.0,Not available,0.05,,,,,50,
France,17.0,3.7,3.0,79.0,Not available,80,10,1 km,No,,25,0.2
France,19.0,3.7,2.0,85.0,Not available,,,0.4 km,No,,35,0.3
Sweden,21.0,3.7,50.0,154.0,,,On,,No,,13,15
Spain,41.0,3.7,4.5,110.0,,35,10,On site,Yes,300.0,25,1
Spain,27.0,3.7,3.0,170.0,,On,,,,,On,On
France,26.0,3.7,3.5,83.0,Available,1.7,,,,21.0,9,1.5
France,16.0,3.7,3.0,121.0,Not available,,,25 km,,,7,1
France,17.0,3.7,,,,,,,,,,
France,20.0,3.7,9.0,274.0,Not available,,9,,Yes,,,
Germany,34.0,3.6,20.0,986.0,Not available,,,,No,,5,1
Spain,23.0,3.6,14.0,200.0,,0.7,,,Yes,,30,5
Italy,27.0,3.6,30.0,40.0,,9,,,No,,15,0.2
Italy,36.0,3.6,5.0,250.0,,On,,,,,2,
France,23.0,3.6,3.0,135.0,Not available,45,,On site,No,,7,0.1
Italy,34.0,3.6,,200.0,Not available,0.7,,,No,,25,0.9
Italy,25.0,3.6,120.0,100.0,Not available,,5,2 km,No,250.0,22,2
France,29.0,3.6,3.0,100.0,,,,On site,No,,12,12
Germany,23.0,3.5,6.0,160.0,Available,,0.1,,Yes,420.0,0.6,0.6
Italy,28.0,3.5,7.0,350.0,Not available,On,,,,,5,5
Spain,44.0,3.5,50.0,380.0,,0.3,,,Yes,,12,0.1
Italy,20.0,3.5,8.0,480.0,Not available,0.45,,,No,,4,On
France,30.0,3.5,24.0,340.0,,,On,,No,,5,13
Italy,26.0,3.5,6.0,,Not available,70,40,10 km,No,,2,2
France,20.0,3.5,,90.0,,,,On site,No,,,15
France,14.0,3.5,3.0,67.0,,,,,No,,1,2
France,20.0,3.5,2.0,,Not available,On,,,No,,10,On
Austria,25.0,3.5,1.0,60.0,Not available,,15,0.5 km,Yes,600.0,30,0.4
France,20.0,3.5,1.29,107.0,Not available,,2,,,,1,3
Italy,20.0,3.5,5.0,60.0,Not available,,0.1,,No,,20,2
France,20.0,3.5,15.0,199.0,Not available,,,,Yes,500.0,7,7
France,16.0,3.5,,60.0,,,,1 km,Yes,,13,1
France,18.0,3.5,3.5,73.0,Not available,,7.5,0.7 km,Yes,850.0,,57
France,22.0,3.5,13.0,464.0,Not available,,On,On site,Yes,830.0,30,30
France,21.0,3.5,,150.0,,,,,,,,
France,19.0,3.5,1.8,85.0,Not available,,,0.2 km,No,,12,0.5
France,28.0,3.5,1.7,92.0,,,9,1 km,No,,20,0.1
France,17.0,3.5,2.0,47.0,Not available,,1,2 km,Yes,400.0,On,0.5
France,19.0,3.5,2.5,99.0,Not available,6,3,,No,,8,8
France,30.0,3.5,3.0,154.0,,0.9,,,,,3,8
France,26.0,3.5,3.0,143.0,,On,,,No,,1.5,0.5
France,26.0,3.5,3.0,110.0,Not available,,5,0.5 km,,360.0,6,1.5
Spain,27.0,3.5,3.0,180.0,Not available,,10,On site,Yes,900.0,7,0.5
Italy,29.0,3.5,0.3,24.0,,0.5,,,,,0.5,0.5
France,20.0,3.4,1.6,74.0,Not available,,,On site,No,,0.5,2
France,31.0,3.4,70.0,199.0,Not available,On,On,,No,,15,4
Hungary,21.0,3.4,9.0,305.0,,,On,,No,,10,0.5
France,17.0,3.4,1.5,72.0,Not available,,,0.2 km,No,,0.1,1.5
France,51.0,3.4,12.0,116.0,,,,,No,,5,5
Czech Republic,23.0,3.4,1.0,35.0,Not available,,,,No,250.0,,0.4
Czech Republic,27.0,3.4,1.0,36.0,Available,,0.1,,No,230.0,On,0.5
Italy,37.0,3.4,4.0,140.0,Not available,8,,,,150.0,3,
Austria,25.0,3.4,4.0,110.0,Not available,,,On site,Yes,,15,
France,19.0,3.4,8.0,120.0,Not available,,,On site,No,,3,On
France,23.0,3.4,1.0,30.0,,5,,On site,,,5,0.2
France,26.0,3.4,,89.0,Not available,,,,No,,,
Italy,28.0,3.4,1.0,20.0,Not available,2,,,No,100.0,15,0.05
France,26.0,3.4,11.0,416.0,,,On,,,,,
Italy,26.0,3.3,3.0,180.0,Not available,0.6,,,,,12,0.5
France,25.0,3.3,7.0,180.0,Not available,,On,,No,,3,
France,26.0,3.3,5.0,250.0,Not available,On,,,No,,4,0.1
France,18.0,3.3,,,,,,On site,No,,,
Italy,17.0,3.3,3.0,80.0,Not available,On,,,No,,,1
France,18.0,3.3,5.0,137.0,Not available,,On,,,,33,35
France,26.0,3.3,4.0,120.0,Not available,,19,On site,No,,10,30
France,33.0,3.3,22.0,777.0,Not available,On,,,,,0.5,1
France,20.0,3.3,2.0,60.0,Not available,80,15,5 km,No,,12,0.3
France,45.0,3.3,15.0,640.0,Not available,7,20,,No,,7,On
Italy,28.0,3.2,,429.0,Not available,On,,,,,5,0.2
Germany,26.0,3.2,2.2,99.0,Not available,120,1,On site,No,,18,4
France,23.0,3.2,6.5,196.0,Not available,,,,Yes,,4,
France,55.0,3.2,5.0,281.0,Not available,On,,1 km,No,,15,0.5
Italy,23.0,3.2,4.0,120.0,,3.5,,,No,,40,3
France,19.0,3.2,,209.0,,On,,,,,1,2
Italy,27.0,3.2,3.2,100.0,Not available,On,,,No,10.0,5,0.1
France,25.0,3.2,3.0,82.0,,,,,No,,10,5
France,20.0,3.2,3.5,109.0,,,7,8 km,,,5,2
Germany,20.0,3.2,3.0,145.0,Available,30,,On site,No,,16,0.5
Italy,30.0,3.2,7.0,350.0,,On,,1 km,No,,,1
France,31.0,3.2,25.0,127.0,Not available,,15,On site,No,380.0,5,6
France,14.0,3.2,4.0,160.0,,,On,On site,No,,2,On
Italy,26.0,3.2,7.0,400.0,Not available,,On,,No,,0.5,0.3
France,37.0,3.2,9.0,345.0,Not available,,On,20 km,No,,25,20
France,37.0,3.2,28.0,1113.0,Not available,,,,,,,
France,22.0,3.2,3.5,195.0,Not available,0.6,,,,,5,0.1
France,15.0,3.2,2.0,61.0,,35,On,On site,No,,1.5,On
France,26.0,3.2,8.0,90.0,,0.1,,,,,,
Greece,18.0,3.1,,60.0,,On,,0.4 km,No,,2.5,0.6
Italy,27.0,3.1,10.0,450.0,Not available,,0.5,0.1 km,Yes,520.0,5,0.3
Spain,23.0,3.1,,138.0,Not available,65,,,,450.0,20,0.5
Netherlands,24.0,3.0,32.0,900.0,Not available,2,On,,,,20,2
Germany,23.0,3.0,84.0,446.0,Not available,,On,,Yes,,20,0.5
France,42.0,3.0,20.0,667.0,Not available,0.2,,,No,50.0,20,40
France,35.0,3.0,2.0,60.0,Not available,0.4,,,No,,12,
France,22.0,3.0,24.0,837.0,Available,0.8,3.7,,No,,10,On
France,37.0,3.0,3.5,184.0,Not available,On,,,No,,20,2
Portugal,30.0,3.0,8.0,,,2,,,No,,10,On
France,29.0,3.0,5.0,120.0,Not available,,,On site,No,25.0,15,0.4
France,21.0,3.0,4.0,100.0,,,40,On site,Yes,1200.0,5,1
Spain,51.0,3.0,,597.0,,2,,,,,15,0.2
France,18.0,3.0,2.52,73.0,Not available,,,On site,No,,,5
France,25.0,3.0,12.0,213.0,Not available,8,On,,No,30.0,3,4
France,19.0,3.0,7.0,133.0,,,,0.1 km,,,,
France,22.0,3.0,2.8,80.0,Not available,,,On site,No,300.0,3,5
France,25.0,3.0,1.2,72.0,Not available,,,On site,Yes,,13,13
Netherlands,20.0,3.0,2.0,50.0,,,1.5,,No,,1.5,1
Belgium,22.0,3.0,,,,,,,No,,,On
Belgium,30.0,3.0,47.0,880.0,Not available,,On,,No,,2.7,1.5
France,21.0,3.0,2.5,91.0,Not available,,,On site,No,,12,1.5
Italy,36.0,3.0,,120.0,Available,,On,,No,2.0,1,0.5
France,31.0,3.0,32.0,905.0,,1.2,20,,No,,6,0.2
France,36.0,3.0,8.0,458.0,Not available,,On,,No,,2.5,1
France,26.0,3.0,,49.0,,,,,Yes,,3,1.2
France,24.0,3.0,,61.0,,,,On site,Yes,,12,12
France,17.0,3.0,6.0,100.0,,,,On site,,,25,5
France,23.0,3.0,3.0,134.0,,0.4,,,No,,5,
France,25.0,3.0,3.0,147.0,,0.5,,,,,2,0.5
France,17.0,3.0,3.0,63.0,Not available,100,5,1 km,No,400.0,18,
France,49.0,3.0,4.5,200.0,Not available,0.3,,,,,,0.4
France,38.0,3.0,6.0,311.0,,0.35,,,No,,,
France,29.0,3.0,3.0,171.0,Not available,0.9,,,No,,3,0.1
France,20.0,3.0,8.0,450.0,,1.2,,,,,0.4,25
France,20.0,3.0,3.0,,,,,0.1 km,,,,
France,26.0,3.0,1.4,53.0,,,,,,,4,0.8
France,20.0,3.0,2.0,50.0,,,,,,,,
France,18.0,3.0,3.5,4.0,,,,,,,,
Netherlands,25.0,3.0,9.0,300.0,,14,,,No,,,
Netherlands,20.0,3.0,70.0,,Not available,,,,,13.0,30,1.5
Netherlands,26.0,3.0,,,,,,,,,,
Germany,20.0,3.0,2.0,50.0,Not available,,,,Yes,380.0,1,1
Spain,26.0,3.0,1.0,180.0,Not available,,8,On site,Yes,800.0,13,0.4
Italy,18.0,3.0,6.0,90.0,Not available,On,,,No,,2,2
Italy,18.0,2.8,15.0,70.0,Available,On,,,No,,10,0.01
Italy,21.0,2.8,50.0,975.0,,On,,,,,,0.8
Croatia,17.0,2.8,4.0,247.0,,On,,,No,,12,0.5
Italy,28.0,2.8,6.0,240.0,Not available,100,40,,No,100.0,5,0.8
Italy,35.0,2.8,,,,,On,,No,,,On
France,20.0,2.8,5.0,132.0,,,On,,No,,,0.5
France,22.0,2.8,4.5,160.0,Not available,,5,0.1 km,No,,,0.5
France,30.0,2.8,10.0,130.0,,,On,On site,Yes,,12,12
Croatia,32.0,2.8,4.5,,Available,,,,,,,
Italy,22.0,2.7,,,,On,,,No,,,
France,53.0,2.7,30.0,394.0,Not available,,On,,,,7,1.5
Italy,39.0,2.7,,260.0,,1,,,No,,70,3
Italy,23.0,2.7,2.0,120.0,Not available,30,On,,No,,30,0.1
France,24.0,2.7,7.5,368.0,Not available,1.6,30,20 km,No,,1.5,2
Italy,20.0,2.6,1.6,95.0,Not available,,,,Yes,1280.0,16,0.2
France,50.0,2.6,5.0,253.0,,On,,,,,6,
France,79.0,2.5,32.0,1546.0,,On,,,No,,1.5,1.5
France,22.0,2.5,10.0,340.0,Not available,On,,,No,,2,6
France,26.0,2.5,4.0,132.0,Available,,,,,,,
France,32.0,2.5,,,Not available,,,On site,Yes,,,On
France,19.0,2.5,4.0,150.0,,120,,On site,,,,
Italy,23.0,2.5,,,Not available,,On,,No,,,On
France,18.0,2.3,8.0,131.0,Not available,,On,,,,10,2
Slovenia,35.0,2.0,2.0,46.0,Not available,,,On site,No,,15,0.1
France,36.0,2.0,1.0,73.0,,,,0.8 km,,,6,0.3
Italy,27.0,2.0,,,,,On,,No,,,On
Denmark,22.0,2.0,3.0,123.0,Not available,25,,0.2 km,No,,50,1
Netherlands,23.0,2.0,,600.0,Not available,,On,,No,,16,1
France,39.0,2.0,13.0,250.0,Not available,,On,15 km,No,,10,
France,17.0,2.0,,212.0,,,,On site,,,,
France,17.0,2.0,2.0,60.0,,180,0.5,,No,,12,
France,19.0,2.0,8.0,208.0,Not available,,,On site,Yes,,,
France,20.0,2.0,5.0,165.0,Not available,,On,,No,,2,On
France,23.0,2.0,4.5,80.0,Not available,,,On site,No,240.0,3,3
Belgium,22.0,2.0,5.0,140.0,,,,,Yes,,8,1
Spain,17.0,2.0,,49.0,,5,,,,,10,3
Netherlands,27.0,1.5,27.0,600.0,Not available,,On,0.8 km,No,,20,0.5
France,17.0,1.0,2.5,100.0,Not available,,,10 km,,300.0,8,4
France,21.0,1.0,1.0,60.0,Not available,,,,No,,30,30
France,15.0,1.0,3.0,,,,On,,,140.0,,
France,33.0,1.0,13.0,131.0,Not available,,,1 km,,,12,12
Netherlands,19.0,1.0,6.0,161.0,,,5,,No,,On,0.5
Spain,26.0,1.0,8.0,450.0,Not available,0.6,,,No,,2,0.3
France,47.0,1.0,1.7,97.0,Not available,4,,,,,4,0.5
Italy,30.0,,12.0,120.0,,On,,,,4.0,0.5,0.2
Italy,45.0,,10.0,450.0,,On,,,,,5,1
Denmark,27.0,,6.5,150.0,,50,1.8,,No,,9,0.5
Great Britain,36.0,,7.0,117.0,,,On,,No,5.0,,0.5
Great Britain,25.0,,10.5,80.0,Not available,23.8,,,No,283.0,8.4,8.4
France,24.0,,4.5,120.0,Not available,34,,,No,,16,
France,15.0,,3.0,110.0,Not available,,,On site,,,,
France,24.0,,10.0,80.0,,,,,,,,
France,16.0,,5.0,85.0,Not available,,15,7 km,No,250.0,12,12
France,34.0,,5.0,93.0,Not available,,,0.5 km,No,,16,16
France,17.0,,4.0,104.0,Not available,,On,0.5 km,No,,3,2
France,17.0,,7.0,41.0,,,On,,,300.0,,
France,23.0,,25.0,55.0,Not available,,20,20 km,No,,13,7
France,18.0,,5.0,60.0,Not available,,,10 km,No,,10,10
France,21.0,,42.0,90.0,,,,,,250.0,,
France,22.0,,7.0,242.0,Not available,,15,10 km,No,,6,6
France,19.0,,2.7,81.0,Not available,,4,7 km,No,,10,
France,29.0,,1.8,59.0,,5,12,2 km,,,10,1.5
France,33.0,,6.0,80.0,Not available,,,1 km,No,,25,10
France,27.0,,4.0,46.0,Available,,On,On site,No,50.0,,
France,22.0,,4.0,152.0,Not available,15,1.5,1 km,,,9,20
France,17.0,,6.0,102.0,Not available,,,,,,,
France,16.0,,10.6,296.0,,,On,,No,,1,20
France,17.0,,2.5,70.0,Available,,,,,,,
France,20.0,,3.0,143.0,,,,On site,No,330.0,,
France,20.0,,5.0,116.0,Not available,,1,1 km,Yes,700.0,22,0.3
France,14.0,,4.0,77.0,,,,,Yes,,10,1
France,21.0,,14.0,131.0,Not available,,10,,Yes,,,
France,16.0,,6.0,110.0,Not available,25,,,No,,15,15
France,30.0,,8.0,140.0,,,,,,,,
France,16.0,,3.0,80.0,,,,On site,No,,0.4,1
France,26.0,,5.0,93.0,Not available,35,,1.5 km,No,,,0.2
France,23.0,,5.5,,,,On,,,,,
France,24.0,,2.1,59.0,Not available,,15,On site,No,300.0,2.5,2.5
France,15.0,,4.0,74.0,,,,,,,0.8,
France,31.0,,5.0,240.0,,,,,,,,
France,20.0,,17.0,203.0,Not available,,,On site,No,200.0,6,10
France,18.0,,2.3,113.0,Not available,,On,2 km,No,,10,On
France,17.0,,7.0,140.0,Not available,,,On site,No,,150,
France,28.0,,,,,50,,0.4 km,,,,On
France,46.0,,30.0,140.0,Not available,,,On site,Yes,,,
France,15.0,,2.0,80.0,,,,,,,,
France,23.0,,2.0,116.0,,5,,,No,,7,On
France,15.0,,4.0,115.0,,30,,2 km,,,3,1
France,21.0,,1.0,38.0,,,,,,,1.2,0.5
France,26.0,,2.0,85.0,,100,10,On site,,300.0,25,10
France,21.0,,7.0,180.0,,,,,Yes,1800.0,,
France,15.0,,1.5,73.0,,35,15,On site,Yes,,20,0.5
France,23.0,,12.0,587.0,Not available,0.8,5,,,2.0,,2
France,37.0,,2.5,,,,,,,,,
France,30.0,,3.5,175.0,,,,,,,,
France,17.0,,3.5,125.0,Not available,,On,,No,,17,17
France,21.0,,2.0,39.0,Available,,0.5,1 km,No,600.0,,4
France,18.0,,2.0,51.0,Not available,,,,No,,15,
France,16.0,,2.0,35.0,,,,,,,10,10
France,23.0,,3.0,20.0,Available,,On,5 km,No,282.0,12,5
France,31.0,,2.0,29.0,Not available,,7,15 km,,350.0,7,
France,17.0,,4.0,90.0,,,,On site,No,,3,3
France,16.0,,2.2,24.0,Not available,135,3,1 km,,680.0,14,1
France,20.0,,10.0,228.0,,,On,,,800.0,30,35
France,25.0,,6.0,180.0,,,On,,,,25,3
France,20.0,,20.0,50.0,Not available,,,,No,,4,On
France,19.0,,4.0,65.0,Not available,,3,,No,500.0,17,10
France,24.0,,2.0,50.0,Not available,,15,5 km,,,17,1
France,26.0,,8.0,60.0,,100,On,,No,,10,35
France,18.0,,10.0,93.0,Not available,,On,,No,180.0,12,12
France,14.0,,,150.0,,,On,On site,No,,30,1
France,13.0,,3.0,49.0,Not available,,,,,,,
France,18.0,,3.0,70.0,Not available,,,On site,No,220.0,6,2
France,24.0,,1.2,43.0,Available,,,,No,400.0,15,0.2
France,19.0,,1.0,2.0,,,,0.1 km,,,,
France,19.0,,1.5,,,,,,,,,
France,21.0,,6.0,,,,,On site,,,,
France,23.0,,,4.0,,,On,,,,,
France,20.0,,7.0,250.0,,,,,,,,
France,20.0,,3.0,120.0,Available,,,On site,,,,1
France,19.0,,7.0,137.0,,1.3,,,No,,10,1.5
France,33.0,,5.0,210.0,Not available,0.3,,,No,,10,2
France,19.0,,,100.0,,,,On site,,,30,1
France,42.0,,5.0,100.0,,2,,,No,,0.2,0.2
France,16.0,,3.0,90.0,,60,20,3 km,No,,20,2
France,23.0,,2.5,,,,,,,,,
France,21.0,,1.5,59.0,,0.9,,,,,,
France,17.0,,2.2,93.0,Available,20,0.3,0.3 km,No,,6,On
France,27.0,,1.6,,,6,,,,,,
France,16.0,,3.0,168.0,Not available,1.5,0.5,,,,,
France,14.0,,6.0,163.0,Not available,21,10,10 km,No,15.0,10,2
France,34.0,,2.0,40.0,Available,,,,,,,
France,19.0,,21.0,199.0,,12,2,8 km,No,,12,12
France,20.0,,10.0,434.0,,4,5,,No,,6,2
France,30.0,,3.0,30.0,Not available,0.8,,,No,,4,0.2
France,43.0,,7.0,238.0,,1.8,,,No,,,3
France,25.0,,2.0,93.0,Not available,90,,0.4 km,No,,15,20
